1,54267,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142870,0,1007958409,0,0,131,0,0,0,0,0,6,05,7,678,10,0,0,1818.5,517.5,0,0,0,1278823611,1,656,1,1,-1,-1,-1,0,0,944713241,1,218.474,1,1,1.861,-1.96,-2.115,96.98,87.157,6.897,6.983,29.627,48.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140,140.1,160.1,160,180.1,180.1,180,180.1,179.9,180,200,200,240.1,240.6,259.9,259.8,58.9,0.9,4014,9,44,118,2,104,147,113,102,126,186,154,117,81,155,43,36,59,261,113,419,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,167,288,-1,-1,-1,0,10,30,2,6,8,2,2,0,0,0,0,1
1,54268,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142871,0,1007958409,0,0,131,0,0,0,0,0,6,05,9,678,10,0,0,1821.7,517.5,0,0,1,1278823611,1,656,1,1,-1,-1,-1,0,0,944713241,2,218.473,1,0,1.939,-1.994,-2.129,96.98,20.469,6.911,6.988,29.657,47.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,139.9,140.1,160,160,180,179.9,180,180,180,180,200.1,200.1,240,240.7,260,259.9,59,0.9,4118,9,44,118,2,104,176,128,77,137,142,139,64,111,68,101,66,134,296,137,386,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,100,309,-1,-1,-1,0,10,26,2,0,4,2,2,0,0,0,0,1
1,54269,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142872,0,1007958409,0,0,141,0,0,0,0,0,6,05,8,678,10,0,0,1825.0,517.5,0,0,0,1278823611,2,656,1,1,-1,-1,-1,0,0,944713241,3,218.472,0,1,1.553,-0.977,-0.933,96.98,20.078,6.897,7.012,29.627,48.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,139.9,140.1,160,160,180,179.9,180,180,180,180,200.1,200.1,240,240.7,260,259.9,59,0.9,4118,9,44,118,2,104,176,128,77,137,142,139,64,111,68,101,66,134,296,137,386,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,200,279,-1,-1,-1,0,12,18,2,2,8,4,4,0,0,0,0,1
1,54270,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142873,0,1007958409,0,0,131,0,0,0,0,0,6,05,6,678,10,0,0,1828.2,517.5,0,0,1,1278823611,2,656,1,1,-1,-1,-1,0,0,944713241,4,218.472,1,0,1.813,-2.018,-2.115,96.98,19.203,6.911,7.039,29.688,48.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140.1,160,160,180,179.9,179.9,180,180,179.9,200.1,200.1,240,239.2,260.1,260.1,59.5,0.9,46,6,48,118,2,192,71,78,79,112,125,208,141,133,59,139,41,73,322,357,364,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,208,307,-1,-1,-1,0,12,14,2,4,8,4,4,0,0,0,0,1
1,54271,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142874,0,1007958409,0,0,131,0,0,0,0,0,6,05,3,678,10,0,0,1831.2,517.5,0,0,0,1278823611,3,656,1,1,-1,-1,-1,0,0,944713241,5,218.471,0,1,1.54,-1.032,-0.923,96.98,19.219,6.954,7.012,29.627,47.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140.1,160,160,180,179.9,179.9,180,180,179.9,200.1,200.1,240,239.2,260.1,260.1,59.5,0.9,46,6,48,118,2,192,71,78,79,112,125,208,141,133,59,139,41,73,322,357,364,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,281,320,-1,-1,-1,0,12,8,2,4,8,4,4,0,0,0,0,1
1,54272,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142875,0,1007958409,0,0,131,0,0,0,0,0,6,05,4,678,10,0,0,1833.9,517.5,0,0,1,1278823611,3,656,1,1,-1,-1,-1,0,0,944713241,6,218.472,1,0,1.965,-1.963,-2.131,96.98,19.203,6.937,7.039,29.627,47.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140,160,160,180,179.9,179.9,180,180,179.9,200.1,200.1,239.9,239.2,260.1,260.1,59.4,0.91,44,6,48,118,2,192,71,170,132,166,177,183,132,126,90,122,86,47,287,378,379,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,285,314,-1,-1,-1,0,12,8,2,4,8,4,4,0,0,0,0,1
1,54273,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142876,0,1007958409,0,0,131,0,0,0,0,0,6,05,7,678,10,0,0,1836.7,517.5,0,0,0,1278823611,4,656,1,1,-1,-1,-1,0,0,944713241,7,218.471,0,1,1.835,-0.933,-0.988,96.98,19.235,6.954,7.04,29.688,47.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140,160,160,180,179.9,179.9,180,180,179.9,200.1,200.1,239.9,239.2,260.1,260.1,59.4,0.91,44,6,48,118,2,192,71,170,132,166,177,183,132,126,90,122,86,47,287,378,379,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,308,355,-1,-1,-1,0,8,6,2,4,10,6,6,0,0,0,0,1
1,54274,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142877,0,1007958409,0,0,131,0,0,0,0,0,6,05,5,678,10,0,0,1839.8,517.5,0,0,1,1278823611,4,656,1,1,-1,-1,-1,0,0,944713241,8,218.472,1,0,1.858,-1.975,-2.175,96.98,19.265,6.937,7.039,29.688,47.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140.1,160.1,160,180,180,180.1,180,180,180.1,200,200,240,239.7,260,260.1,59.6,0.91,49,7,50,118,2,130,129,103,86,88,176,188,78,109,70,116,63,67,315,348,387,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,4,346,389,-1,-1,-1,0,6,4,2,4,10,6,6,0,0,0,0,1
1,54275,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142878,0,1007958409,0,0,131,0,0,0,0,0,6,05,10,678,10,0,0,1842.6,517.5,0,0,0,1278823611,5,656,1,1,-1,-1,-1,0,0,944713241,9,218.471,0,1,1.638,-1.039,-0.988,96.98,19.219,6.926,7.012,29.596,47.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140.1,160.1,160,180,180,180.1,180,180,180.1,200,200,240,239.7,260,260.1,59.6,0.91,49,7,50,118,2,130,129,103,86,88,176,188,78,109,70,116,63,67,315,348,387,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,378,408,-1,-1,-1,0,6,0,0,4,8,6,6,0,0,0,0,1
1,54276,0,0,48,67,944713241,239400,118000,1,67,1278823,0,0,0,0,0,142879,0,1007958409,0,0,131,0,0,0,0,0,6,05,6,678,10,0,0,1846.0,517.5,0,0,1,1278823611,5,656,1,1,-1,-1,-1,0,0,944713241,10,218.473,1,0,1.839,-1.955,-2.141,96.98,20.906,6.937,6.988,29.566,47.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,60,140.1,140.1,160.1,160,180,180,180.1,180,180,180.1,200,200,240,239.7,260,260.1,59.6,0.91,49,7,50,118,2,130,129,103,86,88,176,188,78,109,70,116,63,67,315,348,387,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278823611,0,239.4,118,1.6,2.2,102.3,219.9,11.8,0,944713241,0,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,0,30,0,0,2,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,5,438,375,-1,-1,-1,0,6,0,0,8,10,6,6,0,0,0,0,1
